timestamp,latitude,longitude,field_id,macro_methane_5km,downscaled_methane_10m,ndvi_proxy,lst_proxy,soil_moisture_proxy,stac_item_id,source_cloud
2021-01-02T20:38:51.500000+00:00,38.548,-121.878,Field-A,1777.9100341796875,1777.2010498046875,0.5292684811559617,17.129587154877647,0.3412306235543752,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.548100000000005,-121.878,Field-B,1777.9100341796875,1778.1329345703125,0.15395449240381565,27.85716836835586,0.15670268916541671,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5482,-121.878,Field-C,1777.9100341796875,1778.0836181640625,0.28460633059391416,25.614494300817146,0.37706557629676707,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.548300000000005,-121.878,Field-D,1777.9100341796875,1777.3905029296875,0.43286439981883884,18.940829103579777,0.24209170893545762,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5484,-121.878,Field-A,1777.9100341796875,1779.053466796875,0.4082110508803838,37.24642127404468,0.10526604752094178,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.548500000000004,-121.878,Field-B,1777.9100341796875,1776.8153076171875,0.5782000668234089,11.057157344389555,0.14753824869592622,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5486,-121.878,Field-C,1777.9100341796875,1778.938232421875,0.7161557679763497,35.49799788615313,0.261464508344044,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.548700000000004,-121.878,Field-D,1777.9100341796875,1777.623291015625,0.6321801736595565,20.576949828677385,0.23108554431244033,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5488,-121.878,Field-A,1777.9100341796875,1778.45068359375,0.15061047925203178,29.95488207517517,0.33216358261042045,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5489,-121.878,Field-B,1777.9100341796875,1777.0731201171875,0.5249224361971422,14.886705500696438,0.1683087355891195,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.549,-121.878,Field-C,1777.9100341796875,1777.9517822265625,0.3517439902577676,25.771410964839557,0.16658747005544788,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5491,-121.878,Field-D,1777.9100341796875,1776.8243408203125,0.19814935076260842,13.031399810452534,0.38926878799040077,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5492,-121.878,Field-A,1777.9100341796875,1777.287353515625,0.6399090485644298,19.05737630359336,0.1639545350623459,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5493,-121.878,Field-B,1777.9100341796875,1777.991455078125,0.22569128150665738,26.81183917299093,0.2993007470596563,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5494,-121.878,Field-C,1777.9100341796875,1778.5460205078125,0.615975818380659,32.86248913089221,0.14724897706590437,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5495,-121.878,Field-D,1777.9100341796875,1777.2333984375,0.6837624451008636,16.914001191236416,0.2959765299453522,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.549600000000005,-121.878,Field-A,1777.9100341796875,1778.21044921875,0.25087495019517103,27.69084610365586,0.21415224019747256,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5497,-121.878,Field-B,1777.9100341796875,1777.5467529296875,0.7303313301859016,19.745398193111882,0.37386697784122114,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.549800000000005,-121.878,Field-C,1777.9100341796875,1778.236328125,0.23254244792689024,29.555122224789677,0.13931476923382785,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5499,-121.878,Field-D,1777.9100341796875,1777.248291015625,0.3484315391740922,18.07594071065787,0.15686669008402435,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.550000000000004,-121.878,Field-A,1777.9100341796875,1778.3870849609375,0.6266822813324883,29.828467142582493,0.33044730987158355,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
2021-01-02T20:38:51.500000+00:00,38.5501,-121.878,Field-B,1777.9100341796875,1776.744384765625,0.7639710297125706,11.927070735838194,0.38184343877755245,S5P_L2_CH4____20210102T194805_20210102T212936_16705,AWS Open Data
