timestamp,latitude,longitude,field_id,macro_methane_5km,downscaled_methane_10m,ndvi_proxy,lst_proxy,soil_moisture_proxy,stac_item_id,source_cloud
2018-05-01T21:09:41.500000+00:00,38.548,-121.878,Field-A,1812.9647216796875,1813.0999755859375,0.5372301335362484,11.009402737380075,0.2839361006277331,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.548100000000005,-121.878,Field-B,1812.9647216796875,1812.8543701171875,0.15008892026885076,36.05955674374627,0.14479585350675225,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.5482,-121.878,Field-C,1812.9647216796875,1812.9281005859375,0.5348347659878453,27.640369872088684,0.3025568996857564,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.548300000000005,-121.878,Field-D,1812.9647216796875,1813.049072265625,0.7249376868174155,20.042602242721927,0.18271531822717121,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.5484,-121.878,Field-A,1812.9647216796875,1812.9246826171875,0.22906068570674573,25.515021524442854,0.35011218880954553,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.548500000000004,-121.878,Field-B,1812.9647216796875,1813.05615234375,0.4181491219871175,20.131494585367044,0.21197882994850425,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.5486,-121.878,Field-C,1812.9647216796875,1812.989501953125,0.7675755666820184,26.46729317097938,0.33065461660141515,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.548700000000004,-121.878,Field-D,1812.9647216796875,1812.962158203125,0.7026416733464911,23.82231185539624,0.10089151726676557,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.5488,-121.878,Field-A,1812.9647216796875,1812.87939453125,0.20204248872672592,35.5449278591432,0.18251810576261313,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.5489,-121.878,Field-B,1812.9647216796875,1812.7767333984375,0.13099324105891474,38.69124358208924,0.23095222452508524,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.549,-121.878,Field-C,1812.9647216796875,1812.8663330078125,0.5843881844523244,36.30568358760251,0.1858137543320525,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.5491,-121.878,Field-D,1812.9647216796875,1812.9190673828125,0.5490250196292682,29.424269316936254,0.12155063014093413,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.5492,-121.878,Field-A,1812.9647216796875,1812.913818359375,0.18710103538327522,30.24921154592337,0.39707338251844326,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.5493,-121.878,Field-B,1812.9647216796875,1813.076416015625,0.3348934284005054,20.711988437765903,0.21713562901132494,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
2018-05-01T21:09:41.500000+00:00,38.5494,-121.878,Field-C,1812.9647216796875,1812.8983154296875,0.48975456165756825,23.31043349606057,0.15125472806358142,S5P_L2_CH4____20180501T201755_20180501T220123_02844,Microsoft PC
